sample_filename_pos	sample_id	source_id	old_sample_id	sample_type	organism_species	ipen	sample_prep_mode	WGS84x	WGS84y	id	quality_grade	time_observed_at	taxon_geoprivacy	annotations	uuid	cached_votes_total	identifications_most_agree	species_guess	identifications_most_disagree	tags	positional_accuracy	comments_count	site_id	license_code	quality_metrics	public_positional_accuracy	reviewed_by	oauth_application_id	flags	created_at	description	project_ids_with_curator_id	updated_at	sounds	place_ids	captive	ident_taxon_ids	outlinks	faves_count	ofvs	num_identification_agreements	comments	map_scale	uri	project_ids	community_taxon_id	owners_identification_from_vision	identifications_count	obscured	num_identification_disagreements	geoprivacy	location	votes	spam	mappable	identifications_some_agree	project_ids_without_curator_id	place_guess	identifications	project_observations	photos	faves	non_owner_ids	observed_on	photo_url	taxon.is_active	taxon.ancestry	taxon.min_species_ancestry	taxon.endemic	taxon.iconic_taxon_id	taxon.min_species_taxon_id	taxon.threatened	taxon.rank_level	taxon.introduced	taxon.native	taxon.parent_id	taxon.name	taxon.rank	taxon.extinct	taxon.id	taxon.ancestor_ids	taxon.photos_locked	taxon.taxon_schemes_count	taxon.wikipedia_url	taxon.current_synonymous_taxon_ids	taxon.created_at	taxon.taxon_changes_count	taxon.complete_species_count	taxon.universal_search_rank	taxon.observations_count	taxon.flag_counts.resolved	taxon.flag_counts.unresolved	taxon.atlas_id	taxon.default_photo.id	taxon.default_photo.license_code	taxon.default_photo.attribution	taxon.default_photo.url	taxon.default_photo.original_dimensions.height	taxon.default_photo.original_dimensions.width	taxon.default_photo.flags	taxon.default_photo.square_url	taxon.default_photo.medium_url	taxon.iconic_taxon_name	taxon.preferred_common_name	preferences.prefers_community_taxon	geojson.coordinates	geojson.type	user.site_id	user.created_at	user.id	user.login	user.spam	user.suspended	user.login_autocomplete	user.login_exact	user.name	user.name_autocomplete	user.orcid	user.icon	user.observations_count	user.identifications_count	user.journal_posts_count	user.activity_count	user.species_count	user.universal_search_rank	user.roles	user.icon_url	taxon.default_photo	taxon.conservation_status.place_id	taxon.conservation_status.source_id	taxon.conservation_status.user_id	taxon.conservation_status.authority	taxon.conservation_status.status	taxon.conservation_status.status_name	taxon.conservation_status.geoprivacy	taxon.conservation_status.iucn	observed_on_details	created_time_zone	observed_time_zone	time_zone_offset	observed_on_string	created_at_details.date	created_at_details.week	created_at_details.month	created_at_details.hour	created_at_details.year	created_at_details.day	swiped_loc	emi_external_id
20220513_PMA_DBGI_01_04_004.mzML	dbgi_000065_01_01	dbgi_000065	DBGI_01_04_004	sample	Alpinia officinarum	XX 0 FRIBG 20040092	liquid_nitrogen	7.155873104	46.79270552	112079170	casual	2022-04-19T14:45:00+02:00		[]	eeac153f-f4a6-4929-80b9-fc6d28eb37fb	0	False	Alpinia officinarum	False	[]		0	1	cc-by-nc	[{'user_id': 5367650, 'metric': 'wild', 'id': 9076482, 'agree': False, 'user': {'id': 5367650, 'login': 'edouardbruelhart', 'spam': False, 'suspended': False, 'created_at': '2022-02-17T16:00:15+00:00', 'login_autocomplete': 'edouardbruelhart', 'login_exact': 'edouardbruelhart', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 357, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 357, 'species_count': 295, 'universal_search_rank': 357, 'roles': [], 'site_id': 1, 'icon_url': None}}]		[5367650]		[]	2022-04-19 22:09:32+02:00		[]	2022-11-11 10:28:08+01:00	[]	[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732]	True	[48460, 47126, 211194, 47125, 47163, 48318, 52496, 1074960, 1074961, 123736, 785903]	[]	0	[{'field_id': 15466, 'datatype': 'text', 'user_id': 5367650, 'value_ci': 'dbgi_000065', 'name': 'emi_external_id', 'name_ci': 'emi_external_id', 'id': 20549427, 'uuid': '353f0fb2-5fba-42a4-819b-9b4ad799660d', 'value': 'dbgi_000065', 'user': {'id': 5367650, 'login': 'edouardbruelhart', 'spam': False, 'suspended': False, 'created_at': '2022-02-17T16:00:15+00:00', 'login_autocomplete': 'edouardbruelhart', 'login_exact': 'edouardbruelhart', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 357, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 357, 'species_count': 295, 'universal_search_rank': 357, 'roles': [], 'site_id': 1, 'icon_url': None}}]	0	[]		https://www.inaturalist.org/observations/112079170	[]		False	0	False	0		[46.79270552, 7.155873104]	[]	False	True	False	[]	Fribourg, Suisse	[{'250795171': 785903}]	[]	[{'id': 189278574, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/189278574/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}, {'id': 189278615, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/189278615/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}, {'id': 189278649, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/189278649/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}, {'id': 189278679, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/189278679/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}]	[]	[]	2022-04-19 14:45:00+01:00	https://inaturalist-open-data.s3.amazonaws.com/photos/189278574/square.jpg	True	48460/47126/211194/47125/47163/48318/52496/1074960/1074961/123736	48460,47126,211194,47125,47163,48318,52496,1074960,1074961,123736,785903	False	47126	785903	False	10	False	False	123736	Alpinia officinarum	species	False	785903	[48460, 47126, 211194, 47125, 47163, 48318, 52496, 1074960, 1074961, 123736, 785903]	False	1			2018-10-14T18:23:30+00:00	0		36	36	0	0		37091047.0	cc-by-nc	(c) Mahesh A, some rights reserved (CC BY-NC), uploaded by Mahesh A	https://inaturalist-open-data.s3.amazonaws.com/photos/37091047/square.jpg	1891.0	1268.0	[]	https://inaturalist-open-data.s3.amazonaws.com/photos/37091047/square.jpg	https://inaturalist-open-data.s3.amazonaws.com/photos/37091047/medium.jpg	Plantae	Lesser Galangal		[7.155873104, 46.79270552]	Point	1.0	2022-02-17T16:00:15+00:00	5367650	edouardbruelhart	False	False	edouardbruelhart	edouardbruelhart					357	0	0	357	295	357	[]																						(7.155873104, 46.79270552)	dbgi_000065
20220513_PMA_DBGI_01_04_003.mzML	dbgi_000069_01_01	dbgi_000069	DBGI_01_04_003	sample	Alpinia galanga	XX 0 FRIBG 20080207	liquid_nitrogen	7.155902312	46.79265568	112939194	casual	2022-04-25T09:37:00+02:00		[]	98c77abd-62ec-40aa-abbe-be53b708890b	0	False	Alpinia galanga	False	[]		0	1	cc-by-nc	[{'user_id': 5367650, 'metric': 'wild', 'id': 9144505, 'agree': False, 'user': {'id': 5367650, 'login': 'edouardbruelhart', 'spam': False, 'suspended': False, 'created_at': '2022-02-17T16:00:15+00:00', 'login_autocomplete': 'edouardbruelhart', 'login_exact': 'edouardbruelhart', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 357, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 357, 'species_count': 295, 'universal_search_rank': 357, 'roles': [], 'site_id': 1, 'icon_url': None}}]		[5367650]		[]	2022-04-26 09:11:21+02:00		[]	2022-11-11 11:05:36+01:00	[]	[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732]	True	[48460, 47126, 211194, 47125, 47163, 48318, 52496, 1074960, 1074961, 123736, 123732]	[]	0	[{'field_id': 15466, 'datatype': 'text', 'user_id': 5367650, 'value_ci': 'dbgi_000069', 'name': 'emi_external_id', 'name_ci': 'emi_external_id', 'id': 20549828, 'uuid': '7debd269-d01b-4942-967f-74c69935e6cb', 'value': 'dbgi_000069', 'user': {'id': 5367650, 'login': 'edouardbruelhart', 'spam': False, 'suspended': False, 'created_at': '2022-02-17T16:00:15+00:00', 'login_autocomplete': 'edouardbruelhart', 'login_exact': 'edouardbruelhart', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 357, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 357, 'species_count': 295, 'universal_search_rank': 357, 'roles': [], 'site_id': 1, 'icon_url': None}}]	0	[]		https://www.inaturalist.org/observations/112939194	[]		False	0	False	0		[46.79265568, 7.155902312]	[]	False	True	False	[]	Fribourg, Suisse	[{'252591833': 123732}]	[]	[{'id': 190809270, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/190809270/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}, {'id': 190809279, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/190809279/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}, {'id': 190809289, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/190809289/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}, {'id': 190809296, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/190809296/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}]	[]	[]	2022-04-25 09:37:00+01:00	https://inaturalist-open-data.s3.amazonaws.com/photos/190809270/square.jpg	True	48460/47126/211194/47125/47163/48318/52496/1074960/1074961/123736	48460,47126,211194,47125,47163,48318,52496,1074960,1074961,123736,123732	False	47126	123732	False	10	False	False	123736	Alpinia galanga	species	False	123732	[48460, 47126, 211194, 47125, 47163, 48318, 52496, 1074960, 1074961, 123736, 123732]	False	1	http://en.wikipedia.org/wiki/Alpinia_galanga		2012-02-07T01:29:54+00:00	0		272	272	1	0		39772583.0	cc-by-nc	(c) Alan Kwok (King Lun), Ada Tai (Ah Heung), some rights reserved (CC BY-NC), uploaded by Alan Kwok (King Lun), Ada Tai (Ah Heung)	https://inaturalist-open-data.s3.amazonaws.com/photos/39772583/square.jpg	1008.0	1362.0	[]	https://inaturalist-open-data.s3.amazonaws.com/photos/39772583/square.jpg	https://inaturalist-open-data.s3.amazonaws.com/photos/39772583/medium.jpg	Plantae	Galangal		[7.155902312, 46.79265568]	Point	1.0	2022-02-17T16:00:15+00:00	5367650	edouardbruelhart	False	False	edouardbruelhart	edouardbruelhart					357	0	0	357	295	357	[]																						(7.155902312, 46.79265568)	dbgi_000069
20220513_PMA_DBGI_01_04_006.mzML	dbgi_000070_01_01	dbgi_000070	DBGI_01_04_006	sample	Annona cherimola	XX 0 FRIBG 20050458	liquid_nitrogen	7.155987572	46.79269384	112938920	casual	2022-04-25T11:58:00+02:00	open	[]	c8a8fbaf-0499-43dc-aacf-49a631bac16a	0	False	Annona cherimola	False	[]		0	1	cc-by-nc	[{'user_id': 5367650, 'metric': 'wild', 'id': 9144487, 'agree': False, 'user': {'id': 5367650, 'login': 'edouardbruelhart', 'spam': False, 'suspended': False, 'created_at': '2022-02-17T16:00:15+00:00', 'login_autocomplete': 'edouardbruelhart', 'login_exact': 'edouardbruelhart', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 357, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 357, 'species_count': 295, 'universal_search_rank': 357, 'roles': [], 'site_id': 1, 'icon_url': None}}]		[5367650]		[]	2022-04-26 09:04:31+02:00		[]	2022-11-11 11:01:17+01:00	[]	[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732]	True	[48460, 47126, 211194, 47125, 47124, 50898, 50899, 69974, 126236]	[]	0	[{'field_id': 15466, 'datatype': 'text', 'user_id': 5367650, 'value_ci': 'dbgi_000070', 'name': 'emi_external_id', 'name_ci': 'emi_external_id', 'id': 20549735, 'uuid': '8981871d-e816-49be-91cb-0953d204d2c8', 'value': 'dbgi_000070', 'user': {'id': 5367650, 'login': 'edouardbruelhart', 'spam': False, 'suspended': False, 'created_at': '2022-02-17T16:00:15+00:00', 'login_autocomplete': 'edouardbruelhart', 'login_exact': 'edouardbruelhart', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 357, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 357, 'species_count': 295, 'universal_search_rank': 357, 'roles': [], 'site_id': 1, 'icon_url': None}}]	0	[]		https://www.inaturalist.org/observations/112938920	[]		False	0	False	0		[46.79269384, 7.155987572]	[]	False	True	False	[]	Fribourg, Suisse	[{'252591033': 126236}]	[]	[{'id': 190597383, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/190597383/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}, {'id': 190597395, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/190597395/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}, {'id': 190597403, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/190597403/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}, {'id': 190597415, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/190597415/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}]	[]	[]	2022-04-25 11:58:00+01:00	https://inaturalist-open-data.s3.amazonaws.com/photos/190597383/square.jpg	True	48460/47126/211194/47125/47124/50898/50899/69974	48460,47126,211194,47125,47124,50898,50899,69974,126236	False	47126	126236	False	10	False	False	69974	Annona cherimola	species	False	126236	[48460, 47126, 211194, 47125, 47124, 50898, 50899, 69974, 126236]	False	4	http://en.wikipedia.org/wiki/Cherimoya		2012-03-21T05:38:42+00:00	1		986	986	0	0		9826005.0	cc-by-nc-sa	(c) frankenschulz, some rights reserved (CC BY-NC-SA)	https://inaturalist-open-data.s3.amazonaws.com/photos/9826005/square.jpg	1080.0	721.0	[]	https://inaturalist-open-data.s3.amazonaws.com/photos/9826005/square.jpg	https://inaturalist-open-data.s3.amazonaws.com/photos/9826005/medium.jpg	Plantae	Cherimoya		[7.155987572, 46.79269384]	Point	1.0	2022-02-17T16:00:15+00:00	5367650	edouardbruelhart	False	False	edouardbruelhart	edouardbruelhart					357	0	0	357	295	357	[]																						(7.155987572, 46.79269384)	dbgi_000070
20220513_PMA_DBGI_01_04_009.mzML	dbgi_000077_01_01	dbgi_000077	DBGI_01_04_009	sample	Bambusa vulgaris	XX 0 FRIBG 19660001	liquid_nitrogen	7.156000242	46.79268491	112938909	casual	2022-04-25T11:42:00+02:00		[]	b155e891-e8a3-4fc1-a5d6-8238703af299	0	False	Bambou Commun	False	[]		0	1	cc-by-nc	[{'user_id': 5367650, 'metric': 'wild', 'id': 9144482, 'agree': False, 'user': {'id': 5367650, 'login': 'edouardbruelhart', 'spam': False, 'suspended': False, 'created_at': '2022-02-17T16:00:15+00:00', 'login_autocomplete': 'edouardbruelhart', 'login_exact': 'edouardbruelhart', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 357, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 357, 'species_count': 295, 'universal_search_rank': 357, 'roles': [], 'site_id': 1, 'icon_url': None}}]		[5367650]		[]	2022-04-26 09:04:29+02:00		[]	2022-11-11 10:59:15+01:00	[]	[7236, 12684, 51962, 59614, 67952, 80627, 81490, 96372, 97391, 97931, 108692, 156646, 180732]	True	[48460, 47126, 211194, 47125, 47163, 47162, 47434, 201656, 132112, 1136658, 68667, 122530]	[]	0	[{'field_id': 15466, 'datatype': 'text', 'user_id': 5367650, 'value_ci': 'dbgi_000077', 'name': 'emi_external_id', 'name_ci': 'emi_external_id', 'id': 20549717, 'uuid': 'cc65fff9-37da-43c3-b620-fdd0596c97d0', 'value': 'dbgi_000077', 'user': {'id': 5367650, 'login': 'edouardbruelhart', 'spam': False, 'suspended': False, 'created_at': '2022-02-17T16:00:15+00:00', 'login_autocomplete': 'edouardbruelhart', 'login_exact': 'edouardbruelhart', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 357, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 357, 'species_count': 295, 'universal_search_rank': 357, 'roles': [], 'site_id': 1, 'icon_url': None}}]	0	[]		https://www.inaturalist.org/observations/112938909	[]		False	0	False	0		[46.79268491, 7.156000242]	[]	False	True	False	[]	Fribourg, Suisse	[{'252591020': 122530}]	[]	[{'id': 190597163, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/190597163/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}, {'id': 190597174, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/190597174/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}, {'id': 190597189, 'license_code': 'cc-by-nc', 'original_dimensions': {'width': 1536, 'height': 2048}, 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/190597189/square.jpg', 'attribution': '(c) edouardbruelhart, some rights reserved (CC BY-NC)', 'flags': []}]	[]	[]	2022-04-25 11:42:00+01:00	https://inaturalist-open-data.s3.amazonaws.com/photos/190597163/square.jpg	True	48460/47126/211194/47125/47163/47162/47434/201656/132112/1136658/68667	48460,47126,211194,47125,47163,47162,47434,201656,132112,1136658,68667,122530	False	47126	122530	False	10	False	False	68667	Bambusa vulgaris	species	False	122530	[48460, 47126, 211194, 47125, 47163, 47162, 47434, 201656, 132112, 1136658, 68667, 122530]	False	3	http://en.wikipedia.org/wiki/Bambusa_vulgaris		2012-01-08T21:17:15+00:00	0		5755	5755	0	0		5897307.0	cc-by-nc	(c) Eric Leeuwerck, some rights reserved (CC BY-NC), uploaded by Eric Leeuwerck	https://inaturalist-open-data.s3.amazonaws.com/photos/5897307/square.jpg	1536.0	2048.0	[]	https://inaturalist-open-data.s3.amazonaws.com/photos/5897307/square.jpg	https://inaturalist-open-data.s3.amazonaws.com/photos/5897307/medium.jpg	Plantae	golden bamboo		[7.156000242, 46.79268491]	Point	1.0	2022-02-17T16:00:15+00:00	5367650	edouardbruelhart	False	False	edouardbruelhart	edouardbruelhart					357	0	0	357	295	357	[]																						(7.156000242, 46.79268491)	dbgi_000077
